LSOA11CD,ARSON AND CRIMINAL DAMAGE,BURGLARY,DRUG OFFENCES,MISCELLANEOUS CRIMES AGAINST SOCIETY,POSSESSION OF WEAPONS,PUBLIC ORDER OFFENCES,ROBBERY,THEFT,VEHICLE OFFENCES,VIOLENCE AGAINST THE PERSON,total_crime,centroid_lon,centroid_lat
E01004103,0.5,0.8,0.6,0.2,0.2,0.9,0.5,0.9,0.9,0.6,6.1000000000000005,526894.6891727019,164423.17342883695
E01004104,0.3,0.8,0.6,0.3,0.2,0.8,0.6,1.3,1.3,0.6,6.8,527958.1213890653,163593.35614762772
E01004105,0.3,0.8,0.5,0.3,0.2,0.6,0.5,1.1,0.9,0.6,5.800000000000001,527442.8428299925,163167.54704465042
E01004106,0.5,0.6,0.6,0.3,0.2,0.6,0.3,0.6,1.1,0.6,5.4,527130.0478451758,162479.0240795115
E01004107,0.5,0.8,0.6,0.3,0.2,0.8,0.3,1.1,1.1,0.6,6.299999999999999,528002.1740961511,163152.6316002468
E01004108,0.6,0.8,0.5,0.3,0.3,0.9,0.3,1.3,1.3,0.6,6.899999999999999,528175.0209594911,161512.28474205695
E01004109,0.6,0.6,0.6,0.3,0.2,0.9,0.5,1.1,1.3,0.6,6.699999999999999,528602.7152460644,160105.15773335734
E01004110,0.6,0.8,0.6,0.3,0.2,0.9,0.6,1.3,1.1,0.8,7.2,524382.4264898434,163682.12961032486
E01004111,0.5,0.8,0.6,0.2,0.3,0.9,0.6,1.3,0.9,0.8,6.9,523939.91591770283,164023.2389961964
E01004112,0.3,0.8,0.6,0.3,0.0,0.8,0.2,1.3,0.9,0.6,5.8,524196.4374166672,162993.7466144312
E01004114,0.5,0.8,0.5,0.3,0.2,0.8,0.3,0.8,0.9,0.6,5.7,524299.1210753991,161293.77213139206
E01004115,0.5,0.8,0.6,0.3,0.3,0.8,0.2,0.9,1.1,0.6,6.1,524343.7426810177,164677.67021364113
E01004116,0.6,0.6,0.5,0.2,0.0,0.8,0.2,0.9,1.1,0.6,5.5,522994.14163017593,164783.06390296842
E01004117,0.5,0.6,0.3,0.3,0.0,0.6,0.2,0.5,1.1,0.6,4.7,522463.47269426833,164868.6213149843
E01004118,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,523692.19760098204,164851.06075765318
E01004119,0.5,0.6,0.5,0.3,0.3,0.8,0.5,0.9,1.1,0.6,6.1,523888.9016911864,165178.53108788133
E01004120,0.3,0.6,0.6,0.2,0.3,0.8,0.3,0.8,0.9,0.6,5.3999999999999995,523517.3284909813,164465.4238919307
E01004121,0.5,0.8,0.5,0.3,0.3,0.8,0.6,1.3,1.1,0.6,6.800000000000001,522427.15799396636,165586.41493350384
E01004122,0.5,0.6,0.2,0.2,0.0,0.6,0.2,0.6,0.9,0.6,4.4,522824.3163663831,165254.55636478652
E01004123,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.8,7.499999999999999,526455.5879178363,166477.84765573245
E01004124,0.5,0.6,0.6,0.3,0.3,0.9,0.5,0.8,1.1,0.6,6.199999999999999,525586.8421689341,166528.1967317157
E01004125,0.6,0.6,0.6,0.3,0.2,0.9,0.5,0.9,0.9,0.8,6.3,527118.1474372828,166339.87726472737
E01004126,0.6,0.6,0.6,0.3,0.3,0.9,0.3,0.8,1.1,0.6,6.1,526921.1644265861,166209.42566698778
E01004127,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.6,7.299999999999999,527161.5843424756,165927.17502127695
E01004128,0.6,0.8,0.6,0.3,0.3,0.9,0.3,1.3,1.1,0.6,6.799999999999999,526648.309264897,165956.45276536883
E01004129,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.3,0.6,7.499999999999999,526156.5190204851,166764.38225514413
E01004130,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,524960.2789329508,165860.78924405057
E01004131,0.3,0.6,0.6,0.3,0.2,0.8,0.5,0.9,0.9,0.8,5.9,524236.9610366562,165713.9875870202
E01004132,0.5,0.6,0.3,0.2,0.3,0.6,0.3,0.6,1.1,0.6,5.1,524095.97256341943,165314.29541777936
E01004133,0.5,0.8,0.6,0.2,0.2,0.6,0.2,0.5,1.1,0.6,5.300000000000001,524454.070403141,165241.21359422014
E01004134,0.5,0.8,0.6,0.3,0.2,1.1,0.6,1.3,1.1,0.6,7.1,524584.2517329851,166578.50316257676
E01004135,0.5,0.6,0.6,0.2,0.3,0.8,0.5,0.9,1.1,0.6,6.1,525024.6520453073,166498.34591209248
E01004136,0.5,0.8,0.5,0.3,0.3,0.8,0.5,0.9,1.1,0.8,6.500000000000001,524470.6595681541,166110.9627830753
E01004137,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,526187.6831898405,164298.5531801693
E01004138,0.6,0.8,0.6,0.3,0.2,0.9,0.3,1.3,1.1,0.6,6.699999999999999,526520.257015426,164635.63030318994
E01004139,0.5,0.6,0.6,0.3,0.2,0.8,0.5,0.9,0.9,0.6,5.9,526608.1612827308,164224.25863289164
E01004140,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.6,7.299999999999999,525922.3082067173,164803.42772853366
E01004141,0.6,0.8,0.6,0.3,0.3,0.9,0.5,0.8,1.1,0.8,6.7,526266.4474046014,164788.3834136424
E01004143,0.3,0.6,0.6,0.3,0.3,0.9,0.3,0.9,0.8,0.6,5.6,525385.2101845513,164518.98545978084
E01004144,0.6,0.8,0.5,0.3,0.2,0.9,0.6,1.3,1.1,0.6,6.9,526050.9237437153,165847.132232355
E01004145,0.6,0.8,0.6,0.3,0.3,1.1,0.5,1.1,0.9,0.6,6.799999999999999,525574.3785096908,165883.66060716697
E01004146,0.5,0.8,0.6,0.3,0.3,0.8,0.6,1.3,1.1,0.6,6.9,525572.4208092388,165236.12464048542
E01004147,0.3,0.6,0.5,0.3,0.3,0.9,0.3,0.8,1.1,0.6,5.699999999999999,526403.5555094223,165486.36553192607
E01004148,0.5,0.8,0.6,0.3,0.2,0.9,0.5,1.1,1.1,0.9,6.9,525240.6398649415,165141.5938285282
E01004149,0.5,0.6,0.6,0.3,0.2,0.9,0.3,0.9,0.9,0.6,5.8,526141.9661698539,165164.9326955589
E01004150,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,6.899999999999999,526280.8123302286,163652.4923447401
E01004151,0.6,0.6,0.6,0.3,0.2,0.8,0.2,0.6,0.9,0.6,5.3999999999999995,526600.8991304832,163705.68749223594
E01004152,0.5,0.8,0.5,0.3,0.3,0.8,0.6,1.1,1.3,0.6,6.8,525866.5424870347,163458.53314693648
E01004153,0.5,0.8,0.6,0.3,0.2,0.8,0.3,1.1,0.9,0.6,6.1,526216.3659959038,163251.18924675084
E01004154,0.2,0.8,0.3,0.3,0.3,0.3,0.2,0.6,0.9,0.6,4.5,526900.0984358585,163448.47988032212
E01004155,0.5,0.8,0.6,0.3,0.3,0.9,0.5,0.9,1.1,0.6,6.5,525645.572244405,163187.50430488965
E01004156,0.5,0.8,0.6,0.3,0.3,0.9,0.3,1.3,0.9,0.8,6.699999999999999,525652.5873075911,163743.49947358563
E01004157,0.6,0.8,0.6,0.3,0.2,0.5,0.2,0.8,0.9,0.6,5.5,524754.176070999,163685.20594100954
E01004158,0.3,0.8,0.3,0.2,0.2,0.6,0.2,0.8,1.1,0.8,5.3,525161.9200871963,163593.0985155724
E01004159,0.6,0.8,0.6,0.3,0.2,0.8,0.5,1.1,1.1,0.6,6.6,524898.0532965448,164821.29382606098
E01004160,0.5,0.6,0.6,0.2,0.2,0.6,0.3,0.8,0.9,0.6,5.3,525101.429243979,164227.38303081092
E01004161,0.5,0.8,0.5,0.2,0.2,0.9,0.3,0.9,0.9,0.6,5.8,524676.1333856371,164281.30280621833
E01004162,0.5,0.8,0.6,0.3,0.3,0.8,0.5,1.1,1.1,0.6,6.6,525485.300776754,164092.88423497186
E01004163,0.6,0.6,0.5,0.3,0.2,0.8,0.5,1.3,1.1,0.6,6.5,527593.3693453638,165826.4998777277
E01004164,0.5,0.8,0.5,0.3,0.2,0.8,0.6,1.3,1.3,0.6,6.9,527923.0209494679,165560.15218617738
E01004165,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.8,7.499999999999999,527434.567203199,165328.96225413468
E01004166,0.6,0.6,0.6,0.3,0.2,0.9,0.6,1.1,1.1,0.6,6.6,528030.052872165,165271.22701974248
E01004167,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,527010.3959578426,165586.8739035413
E01004168,0.5,0.6,0.6,0.2,0.2,0.8,0.3,0.9,1.1,0.6,5.800000000000001,526833.417772158,165262.21375437008
E01004169,0.6,0.6,0.6,0.2,0.3,0.8,0.3,1.1,1.1,0.6,6.199999999999999,527896.8988429566,166102.10060255454
E01004170,0.5,0.8,0.6,0.3,0.2,1.1,0.6,1.3,1.1,0.6,7.1,528651.2721880752,164169.9638405499
E01004171,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.6,6.899999999999999,528827.7677310252,165053.0248697082
E01004172,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.6,6.899999999999999,528838.0797957128,164633.54855865953
E01004173,0.3,0.8,0.3,0.3,0.2,0.8,0.3,0.9,1.1,0.6,5.6,529250.6025483352,164638.1753840559
E01004174,0.5,0.8,0.6,0.2,0.3,0.9,0.5,0.9,0.9,0.6,6.2,529152.4292584467,164247.9332739483
E01004175,0.3,0.8,0.5,0.3,0.2,0.8,0.5,0.9,0.9,0.6,5.800000000000001,528630.6977111051,165402.9029441573
E01004176,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,528409.3676819314,164733.90261663345
E01004177,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,0.9,0.6,6.8,528800.5299580178,163570.50334048242
E01004178,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,529159.9525022088,163825.16788204137
E01004179,0.3,0.8,0.3,0.3,0.2,0.8,0.3,1.3,1.1,0.6,6.0,529278.4096821566,163417.32486416076
E01004180,0.5,0.6,0.5,0.3,0.2,0.6,0.3,1.1,1.3,0.6,5.999999999999999,528545.3592602658,163081.5334323568
E01004181,0.6,0.8,0.5,0.2,0.3,0.9,0.5,1.1,1.1,0.6,6.6,529003.6699750146,162906.65783108035
E01004182,0.5,0.8,0.5,0.3,0.2,0.9,0.5,1.3,1.1,0.6,6.699999999999999,529534.2355860013,163995.97425900184
E01004183,0.6,0.8,0.6,0.3,0.3,0.8,0.6,1.3,1.3,0.6,7.199999999999999,527056.5365686521,166808.7196504654
E01004184,0.5,0.6,0.6,0.3,0.3,0.8,0.5,0.9,1.3,0.6,6.3999999999999995,527534.5726391784,166916.24547330185
E01004185,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.799999999999999,528144.3181189239,166893.56998445574
E01004186,0.5,0.8,0.6,0.3,0.2,0.9,0.5,1.3,1.3,0.6,6.999999999999999,528225.1519866615,166533.1769042444
E01004187,0.5,0.8,0.5,0.3,0.3,0.9,0.3,0.9,1.1,0.6,6.199999999999999,527527.6102569386,166375.5653036922
E01004189,0.6,0.6,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,6.799999999999999,527071.6154954901,167229.0666778653
E01004190,0.6,0.5,0.5,0.3,0.0,0.8,0.3,0.8,0.9,0.6,5.3,523075.24258370855,165728.65696887035
E01004191,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.3,0.6,7.199999999999999,523351.61018841027,165299.4407271174
E01004192,0.6,0.6,0.5,0.3,0.3,0.8,0.5,0.9,1.1,0.6,6.199999999999999,522744.58209186944,166616.4355711378
E01004193,0.6,0.8,0.6,0.3,0.3,0.9,0.5,0.9,1.1,0.6,6.6,523124.1673978325,166310.51542270413
E01004194,0.5,0.8,0.3,0.2,0.2,0.9,0.5,0.9,0.9,0.6,5.8,523660.6907579216,166161.78732023892
E01004195,0.6,0.8,0.5,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,522558.32891369687,166037.05221978368
E01004196,0.5,0.5,0.5,0.2,0.2,0.8,0.5,1.3,0.9,0.6,6.0,523615.8562789397,165779.5820647122
E01004198,0.5,0.8,0.6,0.3,0.3,1.1,0.5,1.3,1.1,0.8,7.3,534993.6400539676,183072.4586108496
E01004199,0.5,0.8,0.6,0.3,0.3,0.9,0.5,0.9,1.1,0.8,6.7,534757.3300076718,183045.19436990493
E01004200,0.5,0.8,0.5,0.3,0.2,0.9,0.6,1.1,1.1,0.6,6.6,534540.5660341976,183097.5179952569
E01004201,0.5,0.8,0.6,0.3,0.3,1.1,0.5,1.3,1.1,0.6,7.1,535398.7544971377,183308.33039086123
E01004202,0.6,0.8,0.6,0.2,0.3,0.9,0.6,1.3,1.3,0.6,7.199999999999999,534509.9011322018,183344.53773249354
E01004203,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.6,7.299999999999999,534666.986585776,182798.9783881555
E01004204,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.699999999999999,534388.8584896016,182920.72573398773
E01004205,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.3,0.8,7.699999999999999,534592.1183443256,182079.998156292
E01004206,0.6,0.8,0.6,0.3,0.3,0.9,0.3,1.1,1.1,0.6,6.6,534921.735008329,182201.00829114197
E01004207,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.6,7.299999999999999,535440.401703144,182243.69512751687
E01004208,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.6,7.199999999999999,534994.4542444656,182000.9075822437
E01004209,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.8,6.999999999999999,535095.9372162009,182504.6946180058
E01004211,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,534592.4941184921,182475.41449554844
E01004212,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.8,7.3999999999999995,534917.2868710099,182476.8172649496
E01004214,0.6,0.8,0.6,0.2,0.3,0.9,0.5,1.3,0.9,0.9,7.000000000000001,538383.0044208033,179421.08540269293
E01004216,0.5,0.8,0.6,0.3,0.2,0.8,0.6,0.9,1.3,0.6,6.6,538490.7322949534,179031.7117053516
E01004217,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.3,538175.207110504,178721.3238090897
E01004218,0.5,0.8,0.6,0.3,0.2,0.9,0.3,0.9,1.1,0.6,6.199999999999999,538552.9069952678,178647.70865121172
E01004219,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.8,7.499999999999999,538256.4772224093,180839.60525089197
E01004221,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.2,538253.372277455,179799.69307255503
E01004222,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,536658.9594613656,183582.8690619985
E01004223,0.6,0.8,0.6,0.2,0.2,0.9,0.5,1.1,1.1,0.6,6.6,536547.1443561428,184156.1883712283
E01004226,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.3,0.6,7.499999999999999,536799.0718454065,183290.1277550065
E01004228,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.799999999999999,536506.2337288915,183079.43195581212
E01004229,0.6,0.8,0.6,0.3,0.2,0.9,0.5,1.3,1.1,0.6,6.9,536801.9256940294,182874.07169552357
E01004230,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.8,7.2,536173.9947206377,183022.70130938527
E01004231,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.8,7.3999999999999995,537132.2584251567,182922.43482990767
E01004232,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.2,536406.337819906,182684.54931227717
E01004233,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.3,0.8,7.199999999999999,536386.2721683733,183517.0835814227
E01004234,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.3,0.8,7.3999999999999995,535885.252227591,183538.8705580714
E01004235,0.6,0.6,0.6,0.3,0.2,0.9,0.5,1.3,0.9,0.6,6.5,537771.0817549706,182938.27946779484
E01004236,0.6,0.8,0.6,0.3,0.3,0.9,0.6,0.9,1.1,0.6,6.699999999999999,537874.8181966491,182755.15976518855
E01004237,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,0.9,0.6,6.8,537550.4686140206,182756.17463775873
E01004239,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.8,6.8999999999999995,537640.5421549737,182413.31715256258
E01004240,0.6,0.6,0.6,0.3,0.2,0.9,0.5,1.1,1.3,0.8,6.8999999999999995,537359.8965566625,182320.2536639694
E01004241,0.5,0.8,0.6,0.3,0.3,0.9,0.6,0.9,1.3,0.6,6.799999999999999,537240.2615222983,182067.23253124137
E01004243,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,538468.11731858,181255.71712129997
E01004244,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,537652.3626940254,181149.9687389842
E01004245,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,538771.6565488038,181465.89922616695
E01004247,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.3,0.6,7.499999999999999,538082.0118480973,181157.52228269292
E01004248,0.5,0.8,0.6,0.3,0.3,0.8,0.5,1.1,1.1,0.6,6.6,538108.7289969316,181959.92249776982
E01004249,0.6,0.8,0.6,0.3,0.2,0.9,0.6,1.3,1.3,0.6,7.199999999999999,538212.9162055056,181612.62717266148
E01004251,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,536691.7901259513,181360.80482905888
E01004255,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,536937.422671888,180837.74080452108
E01004256,0.5,0.8,0.6,0.3,0.3,1.1,0.5,1.1,1.1,0.6,6.899999999999999,537546.263119099,180760.60451879032
E01004257,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.3,0.6,7.399999999999999,537810.9473877986,180845.30305634587
E01004258,0.5,0.8,0.6,0.3,0.3,0.8,0.5,1.1,0.9,0.6,6.4,536681.8489406527,180774.35670116282
E01004259,0.6,0.9,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.199999999999999,535279.825501794,182779.90433090704
E01004260,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,0.9,0.6,6.8,535634.7158637841,182818.8476769132
E01004263,0.5,0.6,0.6,0.3,0.3,0.9,0.5,1.1,0.9,0.8,6.5,535621.1901094421,182437.31323072658
E01004264,0.6,0.6,0.6,0.3,0.3,0.9,0.5,0.9,1.3,0.6,6.599999999999999,536039.4428364873,182091.2090844508
E01004266,0.6,0.8,0.6,0.3,0.2,0.9,0.6,1.1,1.1,0.6,6.799999999999999,535380.7697654151,183036.02060028125
E01004267,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.6,7.299999999999999,537202.858171402,182513.36562646378
E01004268,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,536981.8551353308,182598.552696086
E01004270,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.8,7.099999999999999,536569.2434731481,182079.8717003052
E01004271,0.6,0.8,0.6,0.3,0.3,0.9,0.6,0.9,1.3,0.6,6.8999999999999995,536878.1654623895,181899.26067397327
E01004272,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.3,0.8,7.299999999999999,537117.0913603178,181745.9157641575
E01004274,0.5,0.6,0.6,0.3,0.3,1.1,0.3,1.3,1.1,0.8,6.8999999999999995,537444.3170000152,178646.79881212898
E01004275,0.5,0.8,0.6,0.3,0.2,0.9,0.6,1.1,1.1,0.8,6.8999999999999995,537784.2991488866,178541.8607324141
E01004276,0.3,0.8,0.5,0.3,0.0,0.9,0.3,0.9,0.8,0.6,5.3999999999999995,537758.7313919656,178328.1506241172
E01004277,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.8,7.3999999999999995,537389.3590803975,180466.21431257305
E01004280,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.6,6.799999999999999,537175.3188792289,179288.22560315378
E01004281,0.5,0.6,0.6,0.3,0.2,0.9,0.5,0.9,1.1,0.6,6.199999999999999,537666.6684514497,178872.75338934534
E01004283,0.6,0.8,0.6,0.3,0.3,0.9,0.6,0.9,1.3,0.6,6.8999999999999995,535559.78572404,181723.73880986232
E01004286,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,536232.0247551969,181342.16535319586
E01004287,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.3,0.6,6.8999999999999995,535313.9370406518,181414.07727928372
E01004288,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.3,0.6,7.199999999999999,535888.9794432401,181377.7559966198
E01004289,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.799999999999999,535608.2191039716,181331.05581628493
E01004290,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.6,7.199999999999999,535567.5930889735,181981.16242172418
E01004291,0.5,0.8,0.6,0.2,0.3,0.9,0.5,1.3,1.1,0.6,6.799999999999999,534784.9252863211,180150.43128734664
E01004292,0.5,0.8,0.6,0.3,0.2,0.9,0.2,1.3,1.1,0.6,6.5,534542.7013080257,180376.49626514676
E01004293,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,533920.1531658634,180457.01906351367
E01004295,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.2,534494.8930222435,180827.43551863605
E01004296,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,7.0,534858.9375685388,180507.18306184057
E01004297,0.3,0.8,0.6,0.2,0.3,0.9,0.5,1.3,1.1,0.6,6.6,535149.0312651322,180496.17617908109
E01004298,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.6,7.299999999999999,535163.6603213873,181146.53698980084
E01004300,0.5,0.6,0.6,0.3,0.3,0.8,0.5,0.9,1.1,0.6,6.199999999999999,535418.3716320054,180875.65573673748
E01004301,0.5,0.6,0.6,0.3,0.3,1.1,0.5,1.3,1.1,0.6,6.9,534854.4517197781,180870.6763834331
E01004302,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.8,7.2,535043.5172230945,180973.05250681392
E01004303,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,7.0,535482.1844423054,180818.72302002448
E01004304,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.2,534757.1847065272,181150.04126019054
E01004305,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,6.899999999999999,535529.1372022623,181085.4545862668
E01004306,0.5,0.9,0.5,0.3,0.3,1.1,0.6,1.3,1.1,0.6,7.199999999999999,533942.6227811391,181824.7726636284
E01004307,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,533619.4898330308,181858.02216872034
E01004308,0.6,0.8,0.6,0.3,0.2,0.9,0.6,1.3,1.1,0.8,7.2,534244.2941598856,181937.30350478852
E01004309,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.6,7.299999999999999,534172.45747317,181669.04107887743
E01004310,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.2,533755.607993169,181505.5078994299
E01004311,0.6,0.8,0.6,0.3,0.2,0.9,0.6,1.1,1.3,0.8,7.199999999999999,533726.0119455367,182818.86972108547
E01004312,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.799999999999999,534045.250245288,182661.17172909147
E01004313,0.6,0.9,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.6,7.399999999999999,534268.0807345592,182599.33919494975
E01004315,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.3,533780.170134449,182586.12403956478
E01004316,0.6,0.8,0.6,0.2,0.3,0.8,0.6,1.3,1.1,0.6,6.9,533662.265840181,182449.64251955997
E01004319,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.3,0.8,7.199999999999999,534445.1081427207,181065.51729073335
E01004321,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.3,0.8,7.599999999999999,534560.838579888,181402.09447066011
E01004322,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.1,1.1,0.6,7.1,534848.7238462534,181736.14700410032
E01004323,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.3,0.8,7.199999999999999,535038.7216877016,181546.1829665722
E01004324,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.799999999999999,535251.5319566785,181730.57829016226
E01004326,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.6,7.299999999999999,534926.2129972362,181382.32353643503
E01004327,0.5,0.8,0.5,0.3,0.3,0.8,0.5,1.1,1.1,0.6,6.5,539675.3274963886,186321.05600277972
E01004328,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,539246.8010804434,186033.61708351082
E01004329,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.6,6.899999999999999,539788.2760402518,186059.37431671133
E01004330,0.5,0.6,0.6,0.3,0.2,0.8,0.5,1.3,1.1,0.6,6.5,539456.1132408408,186092.34860983427
E01004331,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,540014.3453044435,185967.36057131842
E01004332,0.5,0.8,0.6,0.3,0.3,0.8,0.6,1.3,1.1,0.6,6.9,539332.2588397922,185674.52120142328
E01004333,0.5,0.8,0.6,0.3,0.3,0.8,0.5,1.3,1.1,0.8,6.999999999999999,539560.244575007,186799.7739489304
E01004334,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.3,539455.2255555034,186523.89936021867
E01004335,0.5,0.8,0.6,0.3,0.2,0.8,0.6,1.3,1.1,0.8,7.000000000000001,538965.2674651053,185805.64457426526
E01004336,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,538299.0426622147,185712.13896941266
E01004337,0.5,0.8,0.6,0.3,0.3,0.9,0.3,1.1,1.1,0.6,6.499999999999998,538675.70998821,185639.90109523037
E01004338,0.5,0.6,0.6,0.3,0.3,0.9,0.5,0.9,1.1,0.6,6.299999999999999,538577.6759829,185907.49754962212
E01004339,0.5,0.8,0.6,0.3,0.2,0.8,0.5,1.1,1.1,0.6,6.5,539165.8759349675,186787.6483317837
E01004340,0.5,0.8,0.6,0.3,0.3,0.9,0.3,0.9,1.1,0.9,6.6,538806.5293195682,186289.2208906083
E01004341,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.8,7.3999999999999995,539116.1428218046,186357.44538614748
E01004342,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,537707.7083089768,190200.88555940593
E01004343,0.6,0.9,0.6,0.3,0.2,0.6,0.5,1.3,1.1,0.6,6.699999999999999,538248.9087024633,191062.2427942095
