LSOA11CD,road,sidewalk,building,wall,fence,pole,traffic_light,traffic_sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,residential_sim,commercial_sim,industrial_sim,civil_and_governmental_sim,health_care_sim,education_sim,hotel_sim,sports_and_recreation_sim,outdoors_and_natural_sim,transportation_sim,predicted_function,ARSON AND CRIMINAL DAMAGE,BURGLARY,DRUG OFFENCES,MISCELLANEOUS CRIMES AGAINST SOCIETY,POSSESSION OF WEAPONS,PUBLIC ORDER OFFENCES,ROBBERY,THEFT,VEHICLE OFFENCES,VIOLENCE AGAINST THE PERSON,total_crime,population_mean_2019_2022
E01001762,0.2168743896484374,0.040677032470703,0.1922472127278645,0.0454943339029947,0.0461948140462239,0.0049843343098957,0.000184834798177,0.0011297607421874,0.2010391743977864,0.0169192504882812,0.1938630167643228,0.0093132019042968,0.000368906656901,0.0266611735026041,0.0002957153320312,0.0022428894042968,0.0009637959798176,0.0002413431803385,0.0003048197428385,0.1059070642091214,0.1095802513373721,0.105196364302714,0.0844899101798105,0.1018524298824089,0.105561069208252,0.0881656245070318,0.0975705825354862,0.0955341477698883,0.1061425560679138,residential,0.35,0.47,0.35,0.18,0.18,0.53,0.35,0.76,0.64,0.35,4.15,1710
E01001763,0.3095085144042969,0.0697194417317707,0.2635457356770833,0.0178520202636718,0.0116678873697916,0.0071935017903645,0.001373545328776,0.0027966817220051,0.0386695861816405,9.663899739583331e-06,0.2411921183268229,0.0027244567871093,0.0,0.0333859761555989,0.0,4.730224609374e-05,0.0001337687174479,0.0,0.0001797993977864,0.1170766953492859,0.1151144345267816,0.0974930444382917,0.0828534471330955,0.1040342961281645,0.1048903118346182,0.0910393681309911,0.0940039417137917,0.0993989432367178,0.0940955175082613,residential,0.16,0.44,0.33,0.16,0.16,0.44,0.27,0.6,0.6,0.33,3.52,1819
E01001764,0.0110117594401041,0.0129076639811197,0.2460110982259114,0.0511983235677083,0.1733271280924479,0.0656077067057291,0.0,0.0,0.0081634521484375,0.0431404113769531,0.3208567301432292,0.0004208882649739,0.0,0.0673014322916666,0.0,0.0,5.340576171875e-05,0.0,0.0,0.0966251724520565,0.0850614981525571,0.1033931112582234,0.0855516098929094,0.1101427480520979,0.1224514488255119,0.0742505694698039,0.1300691608282978,0.0984178814708069,0.0940367995977346,sports and recreation,0.33,0.44,0.33,0.17,0.17,0.5,0.33,0.72,0.61,0.44,4.04,1807
E01001765,0.2291887071397569,0.0326487223307291,0.2812279595269097,0.0198533799913194,0.0184326171875,0.0024685329861111,3.899468315972222e-05,0.0008341471354166,0.0850321451822916,0.0,0.1601155598958333,1.6954210069444445e-05,0.0,0.1673227945963541,0.0,0.0028194851345486,0.0,0.0,0.0,0.0938988839986518,0.1134981298759312,0.1084118337668211,0.0802128352258044,0.1123423277624834,0.095021147281159,0.084118493735363,0.1026746543985261,0.0733132937214439,0.1365084002338156,transportation,0.27,0.42,0.32,0.16,0.16,0.48,0.32,0.58,0.58,0.48,3.77,1884
E01001767,0.261526396780303,0.0412129488858309,0.1957372248113214,0.0276143061650263,0.0128059445640622,0.0069474884957977,0.0007379705255681,0.0010662656841855,0.1281314680904219,0.0018446951201467,0.2307820975919425,0.0036090504039417,0.0003961505311908,0.0667554681951349,0.0098389134262547,0.0086651426373105,0.0,0.0,0.0023284680915601,0.1125799775587817,0.1160944892516962,0.101279976703654,0.0762758374013985,0.1057107586237038,0.1104576509284618,0.0892659989629022,0.0935113323615531,0.0889994439195047,0.1058245342883431,commercial,0.31,0.49,0.37,0.18,0.12,0.49,0.37,0.8,0.68,0.49,4.3,1628
E01001770,0.2645735677083333,0.0475544230143228,0.1849855550130207,0.0135289510091145,0.0155248514811197,0.0066880798339843,0.0012531534830729,0.0021609497070312,0.1278014628092447,0.0011682637532551,0.2508255513509114,0.0126205952962239,2.7567545572910663e-05,0.0532226562499999,0.0022593180338541,0.0057338460286458,0.0051601155598958,0.0,0.0049110921223958,0.1056824535957903,0.1119708611420077,0.0963336340822581,0.0852696432893638,0.1091026394341965,0.1107926029865014,0.0939056776299265,0.0946065786002525,0.0904960081673833,0.1018399010723191,commercial,0.35,0.46,0.35,0.17,0.17,0.52,0.35,0.75,0.63,0.35,4.08,1739
E01001772,0.3542437847749686,0.065882412003882,0.1630014019247926,0.0065928800606432,0.0854372566128954,0.0151875813802082,5.043877495658843e-05,0.0010934759069371,0.1837681899836033,0.0030294347692418,0.0853036480185425,0.01025367077486,4.238552517361111e-07,0.02528131744008,0.0,4.591765227141204e-06,0.0003639503761574,1.045509620948889e-05,0.0004950864815417,0.1121954499460962,0.1122259370563442,0.0943212442681487,0.0838993807213694,0.1018346665171134,0.109798597049424,0.0878768883338737,0.0975473172745443,0.1037923747500553,0.0965081440830299,residential,0.33,0.44,0.33,0.17,0.17,0.5,0.28,0.72,0.61,0.33,3.88,1805
E01001773,0.2131319823088469,0.0321881894712094,0.1874737068458839,0.0738920706289785,0.0614256682219328,0.006154081556532,2.983940972222e-05,0.0016457310429325,0.174313665319372,0.0382537417941622,0.155023377029984,0.0162866239194516,3.857082790796667e-06,0.0280976895932797,0.0014426902488425,0.002835210164388,0.0060061843306929,0.0009817052770543,0.0008139857539424,0.106788109665112,0.1087961766173122,0.1028338328339694,0.0837838739799698,0.0960023606232094,0.1058037461066255,0.0880485531807232,0.1029506035952616,0.1070829339874838,0.0979098094103324,outdoors and natural,0.24,0.32,0.24,0.12,0.12,0.36,0.24,0.52,0.36,0.32,2.82,2514
E01001774,0.3295655386788504,0.0308722359793526,0.1693721226283481,0.0288820539202008,0.0257684616815475,0.0028270903087797,0.0007228306361606,0.0019989376976376,0.1137322198776971,0.0055588131859188,0.2316254388718377,0.0069347199939545,0.0002781459263392,0.0389544532412573,0.0008314223516554,0.0021324157714843,0.0091315496535528,0.0006541297549293,0.0001574198404947,0.1088871827963764,0.1193323061543435,0.1012933138912847,0.0846022260494603,0.1021558602392101,0.104799515433526,0.091500549819453,0.0954849624807356,0.0919093804970588,0.1000347026385507,commercial,0.3,0.4,0.3,0.15,0.15,0.45,0.25,0.65,0.45,0.4,3.49,2004
E01001775,0.2535356794084821,0.0648125693911597,0.2350710460117884,0.0209283828735351,0.0489976065499441,0.0060220445905412,0.0017182940528506,0.0005508604503813,0.1402452105567568,0.0028438568115234,0.1655427841913132,0.0030485334850492,2.0299639020642855e-05,0.0564692815144856,8.950914655412856e-05,0.0,1.9028073265438693e-05,0.0,8.501325334820328e-05,0.110351760727752,0.1095729696569624,0.0999084791215759,0.0821796093810049,0.1074695806456601,0.1115552209191944,0.0932194969425672,0.0967397968699451,0.0901023773215686,0.0989007084137686,commercial,0.36,0.47,0.36,0.18,0.12,0.53,0.3,0.65,0.65,0.47,4.09,1686
E01001777,0.2964483251894153,0.0257206055277211,0.4414122024020135,0.0039809775237299,0.0228388228854119,0.0018970747500801,2.513645927686703e-05,0.0005761851435122,0.026566049327021,3.869982733242754e-07,0.0959358399616922,0.0021714196688886,0.0003042819995235,0.0714649808579596,0.0082883051628075,0.0002643013921912,0.001023997431216,0.000352794997358,0.000728312321907,0.1010015060076974,0.1189487780207772,0.0971069783198627,0.0897455766623552,0.1064563511727881,0.1029037159063679,0.0960655814832647,0.0948994939815216,0.0813470231843247,0.1115249952610395,commercial,0.24,0.31,0.24,0.12,0.12,0.43,0.24,0.51,0.43,0.31,2.95,2546
E01001780,0.2976727785119687,0.0288044473399286,0.1864531051709455,0.0072850950674157,0.0218995688618092,0.0016603331634963,0.0001065627388332,0.0015375809968957,0.0743889002408382,0.0028347347093664,0.2536324302931338,0.0170879824725901,0.0059519781582597,0.0554261967755745,0.0039599874745244,0.0247576801097335,0.0009831138279126,0.0131651836892832,0.0023923403974892,0.1107287895956329,0.1168925635763072,0.0949184537958166,0.0876649795155223,0.1047343655218333,0.1051533924571898,0.0976221155756873,0.0947282489737834,0.088789172522643,0.0987679184655834,commercial,0.28,0.44,0.33,0.17,0.17,0.61,0.33,0.72,0.5,0.5,4.02,1815
E01001781,0.2132356754247693,0.0387867683373787,0.0828745560945519,0.0141629942373376,0.0517263320333139,0.0029255503041732,1.7691349637681158e-06,0.0021457165335687,0.2109147914941759,0.0434653563199987,0.2442591340069609,0.0088844898242305,0.0167771307166647,0.0123092310440136,0.0013445563938306,0.0014102769934612,0.0032889048258463,0.0463221591451893,0.0051646071355699,0.1124848753291702,0.1083493469438484,0.0903162160524237,0.0803036348799556,0.0978107230519562,0.1060496369248101,0.0805554277451561,0.1048977605022489,0.1182573324009219,0.1009750461695079,outdoors and natural,0.37,0.5,0.37,0.19,0.19,0.56,0.37,0.81,0.56,0.37,4.28,1614
E01001783,0.2353108723958333,0.1014963785807291,0.2497982449001736,0.0271521674262152,0.0050201416015625,0.0100453694661458,0.0,0.0006527370876736,0.1692437065972222,0.0,0.0825364854600694,0.0537312825520833,0.0122138129340277,0.0070665147569444,0.0,0.0,0.0,0.0001237657335069,0.0456085205078125,0.1072443035468838,0.1152293402323569,0.0848029504994733,0.0814470128520694,0.1110458703983869,0.1154545521847171,0.0976426295816618,0.0890293802095765,0.1041796720248381,0.0939242884700359,education,0.31,0.37,0.37,0.18,0.18,0.68,0.37,0.8,0.68,0.37,4.31,1626
E01001784,0.3324408152746775,0.0456009819394065,0.1652270271664573,0.0107396595061771,0.0408501852126348,0.005447054666186,3.1123085627479364e-05,0.0013049897693452,0.1978467608255052,0.0030783093164837,0.1268612846495613,0.0062890128483847,0.0054477358621264,0.0287248066493442,3.557356577070774e-05,4.965161520337302e-06,0.005706060500372,0.0217315128871372,0.0026321411132812,0.1122000730338133,0.1138416147537546,0.0948569952733341,0.0825790965127185,0.1036826109008931,0.1087657490644257,0.091401349799285,0.0948188326149481,0.1016142871116252,0.0962393909352015,commercial,0.27,0.43,0.32,0.16,0.16,0.43,0.27,0.69,0.59,0.43,3.73,1879
E01001785,0.1043460571942739,0.1594655036935198,0.0578030594225509,0.0196961518288086,0.1125859344218566,0.0044295918724629,0.0,0.0004980106031894,0.4013696481554131,0.0003687825097529,0.0952109508194788,0.0270790646597002,0.0,0.0152979524563757,0.0,9.282162437842e-05,0.0017520506608865,0.0,4.420077351353648e-06,0.107097135045994,0.1042429259592754,0.0948488339284311,0.0921930358286987,0.1031562211479747,0.109754550614852,0.0864580996395046,0.0978407731992812,0.1035982238048795,0.1008102008311079,education,0.37,0.5,0.37,0.19,0.19,0.56,0.37,0.81,0.68,0.37,4.42,1608
E01001786,0.1878358228738028,0.0158904910127327,0.0310686505700493,0.0121104570654857,0.021390026704752,0.0020761596839304,9.537460001249416e-05,0.0006271728386217,0.4628641541412014,0.0862126869100187,0.1641298785348365,0.0035583646752953,0.0020906005250248,0.0045238909127311,0.0009005063075806,0.0001635304377773,0.0003334926451353,0.0037105453375167,0.0004181942234942,0.1116292662771317,0.1081170483724872,0.1032486732216903,0.0723972274602906,0.0883042907416186,0.0980490848349434,0.0626007107822197,0.1100472087668577,0.139348824641582,0.1062576649011779,outdoors and natural,0.27,0.36,0.27,0.13,0.13,0.49,0.27,0.49,0.49,0.36,3.28,2228
E01001787,0.2027023415160334,0.0138449076733557,0.0378472321952869,0.0496596292732587,0.0397475996827767,0.0020891576031454,5.73949876174415e-05,0.0013413772084354,0.4654008453967524,0.0337954253153083,0.1411049537409364,0.00684715719784,0.0005205939797794,0.0014810499802134,0.0004013659907322,0.0002105313968035,0.0015910528843698,0.0007629394531249,0.0005944445242289,0.1120414547392348,0.1084003121081374,0.096736824466835,0.0760955110188,0.0928110943420437,0.1002135460658174,0.0678024433538736,0.1120620115773861,0.1299669869652497,0.1038698153626215,outdoors and natural,0.3,0.49,0.36,0.18,0.12,0.55,0.3,0.55,0.67,0.36,3.89,1646
E01001792,0.3443368610582853,0.0266879566928796,0.1514442845394736,0.0070086027446545,0.0124891180741159,0.0073731405693187,0.002034772906387,0.0015703167831688,0.1275605318839089,0.014217175935444,0.2219115809390419,0.0171639291863692,2.6769805372807016e-07,0.0658243413557085,2.4828994483273685e-05,7.549085115131096e-05,0.0002366450794956,0.0,4.0154708059207026e-05,0.1113807540693815,0.1125639137552376,0.1021470966562435,0.0795533637140969,0.1074621868490784,0.109027188217071,0.08954002832377,0.0963915997684341,0.0887467049929745,0.1031871636537116,residential,0.3,0.4,0.3,0.15,0.15,0.45,0.25,0.65,0.45,0.3,3.39,2008
E01001793,0.3092153841856295,0.0361995192431898,0.1013226181111007,0.0041636108721374,0.01518883276238,0.0062483530195932,0.0008852116014591,0.0009847570348668,0.3391068473694816,0.0094954677359767,0.103534940689329,0.0024074372791108,0.000691085896164,0.0559442106378141,7.984625599371428e-05,0.0125164052166005,0.0003903706868489,2.9225828786371423e-05,0.0015958755735366,0.1111694166430153,0.1111517986928426,0.0915743220673532,0.0830188156306067,0.1024068355466585,0.1100244841760189,0.0828264961897817,0.0985898807807432,0.1117178399707671,0.0975201103022119,education,0.37,0.5,0.37,0.12,0.19,0.56,0.37,0.69,0.56,0.37,4.11,1604
E01001794,0.1723413013276599,0.0983225504557291,0.1509949820382254,0.0110034034365699,0.0261210487002417,0.0089280264718191,0.0003435044061569,0.0003235226585751,0.2695757548014322,0.0308251153855096,0.1743718101864768,0.0077592758905319,0.001104990641276,0.0326033092680431,0.0002181643531436,0.005263918922061,0.004103524344308,0.0004488627115885,0.005346934000651,0.1067097969634231,0.1149233601235468,0.0945002880674863,0.086804298817092,0.100644614714011,0.1088921336921176,0.0917088511091447,0.0961693010550999,0.111949315340971,0.0876980401171068,commercial,0.3,0.41,0.3,0.15,0.15,0.46,0.3,0.66,0.56,0.3,3.6,1974
E01001795,0.2404192606608072,0.0389598301478794,0.2228943597702752,0.0180472116621713,0.0075339059981088,0.0069415137881324,5.558558872765714e-06,0.0010010492234002,0.1827920338464161,0.0001054672967819,0.1675354972718253,0.0027285863482762,0.0013583470904637,0.0970807514493427,0.0024010188995845,0.0091899084666418,0.0001922365218873,0.0,0.0008134629991319,0.1192183495436516,0.1186933461449128,0.0948690125169357,0.0803444096759108,0.1030154055266512,0.1073315110582105,0.0859788454207431,0.0941121617135711,0.0999896749384596,0.0964472834609528,residential,0.43,0.58,0.43,0.22,0.14,0.79,0.36,0.94,0.79,0.43,5.12,1388
E01001798,0.2893473307291666,0.0480428423200334,0.1044300624302455,0.0132567996070498,0.0155586969284783,0.0065563746861048,0.0006561279296874,0.000799814860026,0.2196457272484188,0.0020572117396763,0.2349521092006138,0.0016968136742001,1.2534005301339284e-05,0.0520517258417038,0.0,0.004781268891834,0.0058782668340773,0.0,0.0002762930733816,0.1105085199695851,0.1125912360621354,0.0981887578896579,0.0749519599005451,0.1062675621851464,0.1131160435401843,0.0821894644861086,0.093212517936234,0.1035892427340794,0.1053846952963229,commercial,0.21,0.34,0.25,0.13,0.13,0.47,0.25,0.55,0.55,0.25,3.13,2362
E01001799,0.2613976173151552,0.0423916336757684,0.337551740259906,0.022826948976205,0.0076821520437601,0.0036934247983046,4.228579452614053e-05,0.0007029265360115,0.127949708427479,0.000333997938368,0.1298672046536713,0.0089715446522033,0.0006186292062397,0.0500996408898845,0.0001725589527803,4.428040747548824e-05,0.0005622564577588,0.0020731009689031,0.0030183480455984,0.1056487902444933,0.1134426466786451,0.0948419590501743,0.0858984958759845,0.1032747746319574,0.109742089209065,0.0785499105509822,0.1074596335044903,0.0958114867448412,0.1053302135093656,residential,0.32,0.52,0.39,0.13,0.13,0.58,0.32,0.84,0.58,0.39,4.2,1547
E01001801,0.2570641020424346,0.042606712406517,0.4638606666499733,0.0039907602163461,0.0133922935551048,0.0016116932926014,0.0,0.0003392146183894,0.1134766798753004,1.3041700053418804e-06,0.0613407558865017,0.0014807872283152,0.0,0.0373989659496861,0.0,0.0002702240251068,0.0031214983035356,0.0,4.434178018162307e-05,0.1009538502266652,0.1151157217002829,0.097882854680322,0.0890856918623323,0.1025544755324375,0.1002099013456578,0.082637614452055,0.1054433482748429,0.083542914571578,0.1225736273538256,transportation,0.28,0.34,0.34,0.11,0.11,0.51,0.34,0.51,0.63,0.34,3.52,1759
E01001802,0.2796684371100531,0.0264007780287,0.5836379528045654,0.0032715267605251,0.0014254252115885,0.0009079244401719,0.0,8.593665228948489e-05,0.0395946237776014,1.5258789062498613e-05,0.0509061813354491,0.0002139939202202,0.0,0.0131959385342068,0.0,0.0,0.0006241003672281,0.0,5.192226833766875e-05,0.0908425263489379,0.1146646937641902,0.1031862304884072,0.0893795598001932,0.0983454789382173,0.095866715482558,0.0753993503999999,0.1155724703155732,0.0783956592738542,0.138347315188068,transportation,0.36,0.58,0.44,0.15,0.15,0.8,0.36,0.66,0.8,0.44,4.74,1370
E01001803,0.2514068141128077,0.0296801557444562,0.18044336877688,0.0107407232727666,0.0122506690747809,0.0014016315190478,9.787203085540909e-06,0.0006819638338955,0.1604865873702848,0.0001623365614149,0.2122993854561237,0.0056501446348247,0.0006661270603989,0.1249128014150291,0.0062761403093434,0.0003880972814078,0.0003016308100536,0.0016692961105192,0.0005723394528783,0.1281082611752296,0.117906792126792,0.098441418052206,0.0758259446176283,0.101924580790263,0.1065831356383432,0.080382664874774,0.0913275291782655,0.1014638186987297,0.0980358548477678,residential,0.27,0.43,0.32,0.16,0.11,0.48,0.16,0.59,0.59,0.32,3.45,1857
E01001804,0.2662157129358362,0.0465037027994791,0.1240354467321325,0.0172130443431712,0.0207388136121961,0.0036489698621961,2.1899188006363886e-05,0.0004704086868851,0.2721801333957248,0.0006966061062282,0.1801664564344617,0.0033562271683304,0.000244069982458,0.0564166881419993,0.0058076646592881,0.0007252869782624,0.0011971791585286,5.1569055627875e-06,0.000356532909252,0.1243884636401598,0.1128193606455074,0.0960370614316831,0.0805699643886304,0.102821683913517,0.1068770659303334,0.081187433355442,0.0955592832162954,0.1061108087301383,0.0936288747482923,residential,0.36,0.36,0.3,0.18,0.12,0.36,0.36,0.66,0.54,0.48,3.7,1674
E01001805,0.239851012053313,0.0226930688928674,0.2408641391330295,0.034835222032335,0.0074358057092736,0.001998307969835,0.0,5.583586516202223e-05,0.1360512627495659,0.000724622938368,0.1481318721064814,0.0230718259458188,0.0013260735405815,0.1397476761429397,0.0,0.0,0.0,0.0004272460937499,0.0027860288266782,0.1192397435557418,0.1161845129930278,0.0942937792227993,0.0839640068849259,0.1039060869691531,0.1076958358585457,0.0892148111359906,0.0921171767460186,0.0987238040152774,0.0946602426185188,residential,0.4,0.65,0.49,0.16,0.16,0.73,0.4,1.05,0.73,0.49,5.26,1235
E01001806,0.223041465065696,0.0420853431778724,0.2322928149290759,0.0071409976843631,0.026229580965909,0.0015134638006036,4.990702927714324e-05,0.0012762435758956,0.2706648470175387,0.0451899595934935,0.1208086418383049,0.0113329800692471,0.0010066176905776,0.014728669445924,6.017203282828121e-05,0.0007238985312105,0.0002587751908735,7.524586687184201e-05,0.0015203764944365,0.1041308083819317,0.1057570024518027,0.0887804931191375,0.0908483222732701,0.0985398902580582,0.1071666753853953,0.078913828538142,0.1074387938788706,0.1136854260124621,0.1047387597009289,outdoors and natural,0.4,0.54,0.34,0.2,0.2,0.6,0.34,0.87,0.6,0.4,4.5,1489
E01001807,0.2382007351628056,0.0384108931929976,0.1731493561356155,0.0195089269567418,0.0132709079318576,0.0063897592050057,6.310145060220972e-05,0.0001967041580765,0.3058685196770562,0.010563020352964,0.1625422901577419,0.0003384837397822,0.0,0.0296974535341615,0.0001774540653935,5.298190646701389e-07,0.001565897906268,0.0,5.5966553864646535e-05,0.1103268826576225,0.1132075869473668,0.0998154928275834,0.084563147559088,0.0989655200676971,0.0981049724427924,0.0839958171542168,0.0960881011087402,0.109325157690404,0.105607321544488,outdoors and natural,0.33,0.44,0.33,0.16,0.16,0.49,0.27,0.6,0.6,0.33,3.72,1829
E01001808,0.2525875116485396,0.0363959268806806,0.1755486157984515,0.0269123027527254,0.0515959122601677,0.0081134995603872,0.0002205917258667,0.0016018611932891,0.2289438434675627,0.025509678460414,0.1504217658946716,0.0042859121085771,3.938113941865588e-05,0.0299375571456609,0.0001960455202588,0.0015967499976064,0.0059553782145182,3.575343711703236e-05,0.0001017127940857,0.1103215868048301,0.1114893171934648,0.0970322762390846,0.0842026814954972,0.1021641089035885,0.1086366443691565,0.084500549428799,0.101212012327127,0.1053149644236913,0.0951258588147602,outdoors and natural,0.3,0.47,0.36,0.18,0.18,0.53,0.36,0.77,0.53,0.36,4.03,1687
E01001809,0.164854261610243,0.0106549675081982,0.1334036367910879,0.0184949710045331,0.0528620967158564,0.0050199532214505,0.0,0.0003867443696951,0.3831308623890818,0.096281263563368,0.0878957112630208,0.0038305211950231,0.0013071695963541,0.0368136182243441,0.0,9.852279851465556e-05,0.0045019079137731,4.370418595678889e-05,0.0004200876494984,0.1118384144216943,0.1052823339463152,0.1005829487175532,0.0783514423356218,0.1007187123319769,0.1034899321177216,0.084998259874056,0.1007030810286303,0.1165615356301171,0.0974733395963128,outdoors and natural,0.25,0.3,0.3,0.15,0.15,0.45,0.25,0.55,0.45,0.4,3.26,1994
E01001811,0.1467287367668704,0.0787449712338654,0.170046543729478,0.0439202128977015,0.0721392424210257,0.009037957675215,0.0004134800123131,0.0027870509935461,0.2466242140617923,0.0284575863160948,0.1778471020684725,0.001613948656165,0.0002037269481714,0.0146043749823086,0.0040785748025645,0.0018144690472146,0.0007388902747112,0.0,0.0001989171124886,0.1084046683283582,0.1060512881478057,0.0933756831371023,0.0916005157112225,0.1049138196360133,0.1075286546078191,0.0925013803426366,0.0976560300682401,0.1065314442473856,0.0914365157734158,outdoors and natural,0.29,0.47,0.35,0.17,0.17,0.64,0.35,0.64,0.64,0.35,4.08,1716
E01001812,0.2612965769237942,0.0514190196990966,0.2084278596772087,0.0125610894627041,0.0167852838834126,0.0057370530234442,0.0006378557946946,0.0016338494088914,0.2210794687271118,0.0156844589445325,0.1560854117075601,0.0019559197955661,0.0001010563638475,0.0443802409701876,3.691514333088989e-05,0.0001525084177652,0.0018340945243835,0.0,0.0001913375324673,0.114554990305707,0.1125428301119499,0.0930785069916452,0.0879245304285367,0.1029755908482259,0.1032851816417232,0.087494732157406,0.0986061112797011,0.1014995008157898,0.0980380254193143,residential,0.32,0.43,0.32,0.16,0.16,0.49,0.27,0.6,0.6,0.32,3.68,1847
E01001813,0.3527352333068847,0.0525509516398111,0.0895764350891113,0.0319095929463704,0.0339370091756184,0.0043887456258137,0.0003084500630696,0.0008758862813313,0.2005430221557616,0.0567236900329589,0.1298552195231119,0.0020874977111816,0.0011488914489746,0.0391448338826497,3.4109751383457496e-05,0.0012280782063802,0.0002783139546712,0.0003382364908854,0.0023358027140299,0.1099052183348739,0.1092667188258712,0.0941917193733968,0.0867283303144247,0.0977611920532869,0.1064212362195063,0.0854118747648426,0.0994618661232299,0.1147193998322995,0.0961324441582672,outdoors and natural,0.31,0.42,0.31,0.16,0.16,0.47,0.26,0.68,0.57,0.31,3.65,1917
E01001814,0.2926484768983548,0.0422328161814855,0.1678707183353484,0.0127372741699218,0.0187076992458766,0.0027700757223461,2.7570774946258204e-05,0.0009161328512524,0.147637059448888,0.0009444302352016,0.1706649336234602,0.0372940547882564,0.0001642136346726,0.0909610122599929,0.0043105675429894,0.0042863674264736,0.0056357005285838,0.0,0.0001908963319485,0.1102794971641171,0.1145786468180476,0.0981733183262829,0.0829261420561905,0.1037095118123633,0.1116381398894162,0.0900936946464424,0.0917040270871821,0.0972695618897358,0.0996274603102212,residential,0.35,0.46,0.35,0.17,0.17,0.52,0.35,0.75,0.64,0.35,4.12,1724
E01001815,0.2982062541455778,0.018829113266374,0.0890851721541428,0.0117649707315642,0.0397302976218602,0.0026448704435833,7.731940156670027e-06,0.0003019763577368,0.2366432613796657,0.0388584478781641,0.1529480992252254,0.0131743919892122,0.0289459023424373,0.0429598695488385,0.0001877815492691,6.357828776039516e-06,0.0001237520607568,0.0236248508576423,0.0019568986790154,0.1215098120650171,0.1123245003233257,0.0931757107460673,0.0768841417290358,0.0976212789226756,0.1074923045131445,0.0846587097623912,0.0986473677236376,0.1146978250651847,0.0929883491495197,residential,0.27,0.44,0.33,0.16,0.16,0.49,0.33,0.6,0.6,0.33,3.73,1825
E01001816,0.2513020215211091,0.047320180469089,0.0833002991146511,0.0176180998484293,0.0957468968850594,0.00178031568174,0.0,0.0003353224860297,0.167571535816899,0.0352154572804768,0.1717100231735794,0.029452085494995,0.0195489724477131,0.0286145651782,0.0011561093506989,0.0,0.0019568602244059,0.0300795237223307,0.0172917313045925,0.1190329734040262,0.1091590315483231,0.0870708220235668,0.0792409429803399,0.0982424358781288,0.1137135110424131,0.0819445690056454,0.1043884413465957,0.1173095401592492,0.089897732611711,residential,0.32,0.51,0.38,0.19,0.19,0.51,0.38,0.7,0.7,0.38,4.27,1569
E01001819,0.2774576781898416,0.035593525055916,0.1091984437785267,0.0094520199683404,0.0075950759286094,0.0025128258599174,0.0015362907054176,0.0003576381232148,0.1911152391878079,0.0014357139560056,0.2404684798264588,0.0027261207607911,0.0234891829952116,0.0604158285270882,0.0001507010511172,0.0012822715185021,0.0004773703954552,0.0319081241511956,0.0028274700205812,0.1228965863239955,0.1147407496793069,0.0971644848753962,0.0788258749728589,0.1024572019390871,0.1070436650977469,0.0842852583645283,0.0938491755737627,0.1013623738823196,0.0973746292909971,residential,0.36,0.48,0.36,0.18,0.12,0.54,0.3,0.67,0.67,0.36,4.05,1653
E01001820,0.3350680380156545,0.0532461802164713,0.1279407270026929,0.0169404347737629,0.1004798773563269,0.0068321228027343,1.5027595288825757e-06,0.0006046295166015,0.1723394682913115,0.0011242953213778,0.0649494402336351,0.0092339371189926,0.0,0.1017223704944957,0.001292373194839,0.0001811403216737,0.0057575341426964,0.0001135739413174,0.0021723544958865,0.1166785711566482,0.1134382243385096,0.0943316912814987,0.0816161356549979,0.0980569344432651,0.1085882263514529,0.0911889461022469,0.0926600759061011,0.105385748384464,0.0980554463808149,residential,0.35,0.57,0.42,0.21,0.21,0.64,0.35,0.92,0.78,0.42,4.88,1415
E01001821,0.2743189627664131,0.0407336051003974,0.1048372502912554,0.0952376650090802,0.1231148033811334,0.0071531596936677,0.0,0.0005313806366502,0.1823318213747258,0.0124760008694832,0.1138903299967447,0.0133027863084223,1.0774846662552632e-05,0.0132529944704289,2.944678591008772e-06,0.0014676545795641,0.016579878957648,0.0007160253692091,4.1961669921869294e-05,0.1058517750351508,0.1064012294101959,0.1028016020789301,0.0851278940828636,0.0917145606428125,0.1048634075261283,0.0867054348946304,0.109801818428698,0.1050049394389136,0.1017273384616758,residential,0.37,0.58,0.44,0.22,0.22,0.58,0.22,0.66,0.66,0.44,4.39,1368
E01001823,0.2821849064001433,0.0328207977058351,0.0994874426868842,0.0315627460331879,0.0489609986928697,0.0197409006360273,0.003908576275335,0.0012406341789304,0.1740600822507872,0.0089409111082091,0.2322501446233547,0.0407736036512586,0.0005441315722403,0.0151579312267845,0.0012808708565487,0.0024110069570615,0.0023992671522983,0.0001325681228046,0.0021424798694383,0.1059822870891663,0.1165594589402155,0.1036375593263339,0.0827514688264878,0.0954285178465075,0.1042555812373894,0.0859256971811258,0.098864731793554,0.1027451506000697,0.1038495471591492,commercial,0.35,0.46,0.35,0.17,0.17,0.52,0.29,0.52,0.52,0.46,3.82,1729
